Date,Hour,Client_ID,Game,Video_Category,Post_Date_Hour,Editorial_Video_Plays
2019-01-18,14,1125740745,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-18,14,1209967217,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-18,14,1275214052,Knicks at Wizards 2019-01-17,Highlight Clip,2019011717,1
2019-01-18,14,1315995047,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,1
2019-01-18,14,1351130527,Knicks at Wizards 2019-01-17,Highlight Clip,2019011716,1
2019-01-18,14,2079034729,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,1
2019-01-18,14,2145429901,Knicks vs 76ers 2019-01-13,Segment,2019011313,1
2019-01-18,15,94050981.15,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,1
2019-01-18,15,97395233.15,Knicks at Wizards 2019-01-17,Coach Interview,2019011411,1
2019-01-18,15,97395233.15,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011411,1
2019-01-18,15,97395233.15,Knicks at Wizards 2019-01-17,Player Interview,2019011411,1
2019-01-18,15,97395233.15,Knicks at Wizards 2019-01-17,Segment,2019011411,1
2019-01-18,15,196567064.2,Knicks at Wizards 2019-01-17,Feature,2019011715,1
2019-01-18,15,349026778.2,Knicks at Wizards 2019-01-17,Highlight Clip,2019011717,1
2019-01-18,15,912493509.2,Knicks at Wizards 2019-01-17,Highlight Clip,2019011717,1
2019-01-18,15,1061897357,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-18,15,1125740745,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-18,15,1125740745,Knicks at Wizards 2019-01-17,Player Interview,2019011813,1
2019-01-18,15,1209967217,Knicks at Wizards 2019-01-17,Coach Interview,2019011718,1
2019-01-18,15,1361260841,Knicks at Wizards 2019-01-17,Coach Interview,2019011718,1
2019-01-18,15,1379791310,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-18,15,1484523502,Knicks at Wizards 2019-01-17,Feature,2019011715,1
2019-01-18,15,1701278876,Knicks at Wizards 2019-01-17,Highlight Clip,2019011717,1
2019-01-18,15,1771968356,Knicks at Wizards 2019-01-17,Feature,2019011715,1
2019-01-18,15,1771968356,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-18,15,1846180849,Knicks at Wizards 2019-01-17,Coach Interview,2019011718,1
2019-01-18,15,1890715466,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-18,15,1941111237,Knicks at Wizards 2019-01-17,Highlight Clip,2019011411,1
2019-01-18,15,1941111237,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011411,2
2019-01-18,15,1941111237,Knicks at Wizards 2019-01-17,Segment,2019011411,1
2019-01-18,15,2036212569,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011411,1
2019-01-18,15,2036212569,Knicks at Wizards 2019-01-17,Segment,2019011411,1
2019-01-18,15,2138315807,Knicks at Wizards 2019-01-17,Highlight Clip,2019011717,1
2019-01-18,16,329769950.1,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,1
2019-01-18,16,344914922.2,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-18,16,451009590.2,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,2
2019-01-18,16,482712882.2,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,2
2019-01-18,16,498629682.2,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,1
2019-01-18,16,752973479.2,Knicks at Wizards 2019-01-17,Highlight Clip,2019011717,1
2019-01-18,16,824174826.2,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,1
2019-01-18,16,824174826.2,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011813,1
2019-01-18,16,824174826.2,Knicks at Wizards 2019-01-17,Player Interview,2019011813,1
2019-01-18,16,924379212.2,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,1
2019-01-18,16,950482911.2,Knicks at Wizards 2019-01-17,Coach Interview,2019011718,1
2019-01-18,16,950482911.2,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-18,16,1037513166,Knicks at Wizards 2019-01-17,Feature,2019011717,1
2019-01-18,16,1111603951,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,1
2019-01-18,16,1309931845,Knicks at Wizards 2019-01-17,Feature,2019011715,2
2019-01-18,16,1321725768,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,1
2019-01-18,16,1380516736,Knicks at Wizards 2019-01-17,Coach Interview,2019011411,1
2019-01-18,16,1380516736,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011411,2
2019-01-18,16,1380516736,Knicks at Wizards 2019-01-17,Player Interview,2019011411,1
2019-01-18,16,1380516736,Knicks at Wizards 2019-01-17,Segment,2019011411,1
2019-01-18,16,1644672707,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,1
2019-01-18,16,1742789861,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,1
2019-01-18,16,1771968356,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-18,16,1793641713,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,1
2019-01-18,16,1836110430,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,1
2019-01-18,17,273053553.2,Knicks at Wizards 2019-01-17,Highlight Clip,2019011717,1
2019-01-18,17,612903530.2,Knicks at Wizards 2019-01-17,Coach Interview,2019011411,1
2019-01-18,17,612903530.2,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011411,1
2019-01-18,17,612903530.2,Knicks at Wizards 2019-01-17,Player Interview,2019011411,1
2019-01-18,17,612903530.2,Knicks at Wizards 2019-01-17,Segment,2019011411,1
2019-01-18,17,706422913.2,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,1
2019-01-18,17,724336239.2,Knicks at Wizards 2019-01-17,Player Interview,2019011813,1
2019-01-18,17,921142341.2,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011813,1
2019-01-18,17,921142341.2,Knicks at Wizards 2019-01-17,Player Interview,2019011813,1
2019-01-18,17,933061638.2,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-18,17,1027751863,Knicks at Wizards 2019-01-17,Feature,2019011715,1
2019-01-18,17,1116296710,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,1
2019-01-18,17,1256503468,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,1
2019-01-18,17,1263448117,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,1
2019-01-18,17,1334370773,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,1
2019-01-18,17,1344325720,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,1
2019-01-18,17,1527546476,Knicks at Wizards 2019-01-17,Highlight Clip,2019011717,1
2019-01-18,17,1903733451,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,1
2019-01-18,18,80126698.15,Knicks at Wizards 2019-01-17,Player Interview,2019011813,1
2019-01-18,18,127599062.2,Knicks vs 76ers 2019-01-13,Coach Interview,2019011316,1
2019-01-18,18,1854541907,Knicks at Wizards 2019-01-17,Player Interview,2019011813,1
2019-01-18,18,1978881569,Knicks at Wizards 2019-01-17,Player Interview,2019011813,1
2019-01-18,19,70098801.15,Knicks at Wizards 2019-01-17,Highlight Clip,2019011717,1
2019-01-18,19,586636479.2,Knicks at Wizards 2019-01-17,Coach Interview,2019011411,1
2019-01-18,19,586636479.2,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011411,2
2019-01-18,19,586636479.2,Knicks at Wizards 2019-01-17,Player Interview,2019011411,1
2019-01-18,19,586636479.2,Knicks at Wizards 2019-01-17,Segment,2019011411,1
2019-01-18,19,630349682.2,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-18,19,690293846.2,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011411,1
2019-01-18,19,690293846.2,Knicks at Wizards 2019-01-17,Segment,2019011411,1
2019-01-18,19,965215144.2,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,1
2019-01-18,19,1010986937,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,1
2019-01-18,19,1361596033,Knicks at Wizards 2019-01-17,Highlight Clip,2019011717,1
2019-01-18,19,2018616153,Knicks at Wizards 2019-01-17,Highlight Clip,2019011717,1
2019-01-18,20,85116398.15,Knicks vs Nets 2017-10-27,Segment,2017102719,1
2019-01-18,20,120956619.2,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,1
2019-01-18,20,283420851.2,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-18,20,1476228951,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,2
2019-01-18,20,1782856177,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,1
2019-01-18,21,532868019.2,Knicks at Wizards 2019-01-17,Coach Interview,2019011718,1
2019-01-18,21,1130009792,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,3
2019-01-18,21,1130009792,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011813,1
2019-01-18,22,1726249723,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,1
2019-01-18,23,296769406.2,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,1
2019-01-18,23,507559343.2,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,1
2019-01-18,23,1334499192,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,1
2019-01-19,0,364103049.1,Knicks at Wizards 2019-01-17,Coach Interview,2019011718,1
2019-01-19,0,365661962.2,Knicks at Wizards 2019-01-17,Coach Interview,2019011718,1
2019-01-19,0,923513592.2,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-19,0,1025225863,Knicks at Wizards 2019-01-17,Highlight Clip,2019011717,1
2019-01-19,0,1267955905,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-19,0,1394871410,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,1
2019-01-19,0,1394871410,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011813,1
2019-01-19,1,364103049.1,Knicks at Wizards 2019-01-17,Coach Interview,2019011718,1
2019-01-19,1,364103049.1,Knicks at Wizards 2019-01-17,Highlight Clip,2019011718,1
2019-01-19,1,364103049.1,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-19,2,1298691736,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,1
2019-01-19,3,1521080372,Knicks at Wizards 2019-01-17,Coach Interview,2019011718,1
2019-01-19,3,1685951940,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,1
2019-01-19,4,272986041.2,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011813,1
2019-01-19,4,1655958383,Knicks at Wizards 2019-01-17,Player Interview,2019011813,1
2019-01-19,6,1584787309,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,1
2019-01-19,6,1741722817,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,1
2019-01-19,7,593157981.2,Knicks at Wizards 2019-01-17,Feature,2019011715,1
2019-01-19,7,770525300.2,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,1
2019-01-19,7,1215197979,Knicks vs 76ers 2019-01-13,Segment,2019011313,1
2019-01-19,7,1486698094,Knicks at Wizards 2019-01-17,Feature,2019011715,1
2019-01-19,7,1542188984,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,1
2019-01-19,7,1566550790,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,1
2019-01-19,7,1637290016,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,1
2019-01-19,7,1971947628,"Knicks at Hawks 2017-11-24,Knicks at Rockets 2017-11-25,Knicks vs Raptors 2017-11-22",Feature,2018032518,1
2019-01-19,7,1971947628,Knicks vs Timberwolves 2018-03-23,Feature,2018032518,1
2019-01-19,8,1164707181,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,1
2019-01-19,9,1520972162,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,1
2019-01-19,9,1643375809,Knicks at Wizards 2019-01-17,Coach Interview,2019011718,1
2019-01-19,10,374888922.1,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,1
2019-01-19,10,374888922.1,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011813,1
2019-01-19,11,566690727.2,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,1
2019-01-19,11,566690727.2,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011813,1
2019-01-19,11,812309009.2,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,1
2019-01-19,11,812309009.2,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011813,2
2019-01-19,11,1443611875,Knicks at Wizards 2019-01-17,Player Interview,2019011813,1
2019-01-19,11,2001142302,Knicks at Wizards 2019-01-17,Highlight Clip,2019011717,1
2019-01-19,13,989163194.2,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,1
2019-01-19,14,354684956.2,Knicks vs Wizards 2018-02-14,Feature,2018021420,1
2019-01-19,14,989163194.2,Knicks at Wizards 2019-01-17,Player Interview,2019011813,1
2019-01-19,14,1810876628,Knicks vs 76ers 2019-01-13,Player Interview,2019011316,1
2019-01-19,17,261867982.2,Knicks at 76ers 2018-03-28,Celebrity Alumni Interview,2018032821,1
2019-01-19,18,450619505.2,Knicks vs Wizards 2018-02-14,Feature,2018021420,1
2019-01-19,18,507548203.2,Knicks vs Hornets 2017-11-07,Celebrity Alumni Interview,2017110720,1
2019-01-19,19,46547758.15,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,1
2019-01-19,19,691575183.2,Knicks at Wizards 2018-10-01,Highlight Clip,2018100123,1
2019-01-19,19,1337402994,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-19,19,1784905459,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011813,1
2019-01-19,19,1980942114,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-19,20,450619505.2,Knicks vs Wizards 2018-02-14,Feature,2018021420,1
2019-01-19,20,1651358953,Knicks at Wizards 2019-01-17,Highlight Clip,2019011813,1
2019-01-19,21,115500367.2,Knicks at Bucks 2018-02-02,Celebrity Alumni Interview,2018020221,1
2019-01-19,21,1026998827,Knicks at Pelicans 2018-11-16,Full Episode,2018111511,1
2019-01-19,22,319822425.2,Knicks at Bucks 2018-02-02,Celebrity Alumni Interview,2018020221,1
2019-01-19,22,1242010625,Knicks vs Suns 2018-12-17,Segment,2018121720,1
2019-01-19,22,1583328778,Knicks at Nets 2018-10-03,Player Interview,2018100323,1
2019-01-19,23,807100064.2,Knicks at 76ers 2018-02-12,Highlight Clip,2018021221,1
2019-01-19,23,1027539015,Knicks vs Celtics 2018-10-20,Feature,2018102021,1
2019-01-19,23,1824678677,Knicks vs Bucks 2018-02-06,Feature,2018020619,1
2019-01-19,23,2142710714,Knicks vs Wizards 2018-02-14,Feature,2018021420,1
2019-01-20,1,714041633.2,Knicks at Pelicans 2018-11-16,Feature,2018111620,2
2019-01-20,1,776389315.2,Knicks at Wizards 2019-01-17,Feature,2019011715,1
2019-01-20,1,893534126.2,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-20,2,683594177.2,Knicks vs Hornets 2018-12-09,Full Episode,2018121010,2
2019-01-20,3,1386424735,Knicks vs Nets 2018-12-08,Celebrity Alumni Interview,2018120821,1
2019-01-20,6,187751292.2,Knicks at Wizards 2019-01-17,Coach Interview,2019011718,1
2019-01-20,6,373993544.2,"Knicks at Celtics 2018-11-21,Knicks at Pistons 2018-11-27,Knicks vs Trail Blazers 2018-11-20",Feature,2018112023,1
2019-01-20,9,136319183.2,Knicks at Wizards 2019-01-17,Player Interview,2019011718,1
2019-01-20,9,319822425.2,Knicks at Bucks 2018-02-02,Celebrity Alumni Interview,2018020221,1
2019-01-20,10,192680224.2,Knicks at Wizards 2019-01-17,Coach Interview,2019011718,1
2019-01-20,10,192680224.2,Knicks at Wizards 2019-01-17,Highlight Clip,2019011716,1
2019-01-20,10,192680224.2,Knicks at Wizards 2019-01-17,Highlight Clip,2019011717,1
2019-01-20,10,192680224.2,Knicks at Wizards 2019-01-17,Highlight Clip,2019011718,1
2019-01-20,10,192680224.2,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,2
2019-01-20,10,192680224.2,Knicks at Wizards 2019-01-17,Player Interview,2019011718,1
2019-01-20,10,2138791130,Knicks vs Hawks 2018-12-21,Feature,2018110612,1
2019-01-20,13,2035879648,Knicks vs Wizards 2018-12-03,Highlights Analysis,2018120322,1
2019-01-20,14,337523868.2,Knicks at Wizards 2019-01-17,Feature,2019011715,1
2019-01-20,14,2117622529,Knicks at Nets 2018-10-03,Player Interview,2018111015,1
2019-01-20,14,2117622529,Knicks at Raptors 2018-11-10,Highlight Clip,2018111015,1
2019-01-20,15,1170126505,Knicks at Raptors 2018-11-10,Segment,2018111018,1
2019-01-20,15,1684765643,Knicks vs 76ers 2019-01-13,Segment,2019011313,1
2019-01-20,16,972108017.2,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-20,16,1396898946,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-20,17,1850211247,Knicks at Wizards 2019-01-17,Highlight Clip,2019011717,2
2019-01-20,17,1850211247,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011411,1
2019-01-20,18,2062866564,Knicks at Wizards 2019-01-17,Coach Interview,2019011715,1
2019-01-20,18,2062866564,Knicks at Wizards 2019-01-17,Feature,2019011715,1
2019-01-20,18,2062866564,Knicks vs 76ers 2019-01-13,Highlight Clip,2019011411,1
2019-01-20,19,2109282489,Knicks vs 76ers 2019-01-13,Coach Interview,2019011411,1
2019-01-20,20,389979734.2,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-20,20,832643585.2,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-20,20,976231375.2,Knicks vs Heat 2018-04-06,Front Office Interview,2018040621,1
2019-01-20,20,1465853027,Knicks at Wizards 2019-01-17,Highlight Clip,2019011717,2
2019-01-20,20,1548833853,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-20,21,507707412.2,Knicks vs Nets 2017-10-27,Highlight Package,2017102722,1
2019-01-20,21,595025076.2,Knicks at Wizards 2019-01-17,Feature,2019011716,1
2019-01-20,21,1609464578,Knicks vs Trail Blazers 2017-11-27,Feature,2017112719,1
2019-01-20,22,644239136.2,Knicks at Wizards 2019-01-17,Feature,2019011715,1
2019-01-20,22,1694331617,Knicks at Wizards 2019-01-17,Feature,2019011716,1
2019-01-20,22,1701347940,Knicks at Wizards 2019-01-17,Feature,2019011716,1
2019-01-20,22,2043993472,Knicks at Wizards 2019-01-17,Feature,2019011715,1
2019-01-20,23,519914333.2,Knicks at Wizards 2019-01-17,Feature,2019011715,1
2019-01-20,23,1161572686,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-21,0,535653903.2,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-21,0,1072422458,Knicks at Wizards 2019-01-17,Feature,2019011716,1
2019-01-21,0,1118277517,Knicks at Wizards 2019-01-17,Feature,2019011716,1
2019-01-21,0,1667540318,Knicks at Wizards 2019-01-17,Feature,2019011715,1
2019-01-21,1,796520057.2,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-21,1,1080364862,Knicks at Wizards 2019-01-17,Feature,2019011715,1
2019-01-21,1,1547088468,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-21,1,1857469564,Knicks at Wizards 2019-01-17,Feature,2019011716,1
2019-01-21,1,1912496772,Knicks at Wizards 2019-01-17,Highlight Clip,2019011717,1
2019-01-21,1,2133938415,Knicks at Wizards 2019-01-17,Feature,2019011715,1
2019-01-21,2,346821562.2,"Knicks at 76ers 2018-11-28,Knicks at Hawks 2018-11-07,Knicks at Pistons 2018-11-27,Knicks at Raptors 2018-11-10,Knicks vs Magic 2018-11-11",Feature,2018110611,2
2019-01-21,2,1002396811,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-21,2,1927126188,Knicks at Wizards 2019-01-17,Coach Interview,2019011715,1
2019-01-21,3,70062173.15,Knicks at Wizards 2019-01-17,Feature,2019011715,1
2019-01-21,3,346821562.2,"Knicks at 76ers 2018-11-28,Knicks at Hawks 2018-11-07,Knicks at Pistons 2018-11-27,Knicks at Raptors 2018-11-10,Knicks vs Magic 2018-11-11",Feature,2017101912,2
2019-01-21,3,346821562.2,"Knicks at Celtics 2018-12-06,Knicks vs Nets 2018-12-08",Feature,2017101912,1
2019-01-21,3,346821562.2,"Knicks at Hawks 2018-11-07,Knicks at Mavericks 2018-11-02,Knicks at Pistons 2018-11-27,Knicks at Wizards 2018-11-04,Knicks vs Bulls 2018-11-05",Feature,2017101912,1
2019-01-21,3,346821562.2,"Knicks at Hawks 2018-11-07,Knicks at Raptors 2018-11-10,Knicks vs Bulls 2018-11-05,Knicks vs Magic 2018-11-11",Feature,2018110516,2
2019-01-21,3,346821562.2,Knicks at Spurs 2017-12-28,Feature,2017101912,1
2019-01-21,3,346821562.2,Knicks vs Hawks 2018-12-21,Feature,2017101912,1
2019-01-21,3,346821562.2,"Knicks vs Nets 2018-10-29,Knicks vs Pacers 2018-10-31,Knicks vs Warriors 2018-10-26",Feature,2017101912,1
2019-01-21,3,1706559371,"Knicks at 76ers 2018-11-28,Knicks at Hawks 2018-11-07,Knicks at Pistons 2018-11-27,Knicks at Raptors 2018-11-10,Knicks vs Magic 2018-11-11",Feature,2017101912,1
2019-01-21,3,1706559371,"Knicks at Hawks 2018-11-07,Knicks at Raptors 2018-11-10,Knicks vs Bulls 2018-11-05,Knicks vs Magic 2018-11-11",Feature,2017101912,1
2019-01-21,4,388578145.2,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-21,4,585406022.2,Knicks at Wizards 2019-01-17,Feature,2019011716,1
2019-01-21,4,711551669.2,Knicks at Wizards 2019-01-17,Feature,2019011716,1
2019-01-21,4,1070518431,Knicks at Wizards 2019-01-17,Feature,2019011715,1
2019-01-21,4,1425807983,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-21,4,1457756244,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-21,4,2005187344,Knicks at Wizards 2019-01-17,Feature,2019011716,1
2019-01-21,5,100679524.2,Knicks at Wizards 2019-01-17,Coach Interview,2019011715,1
2019-01-21,5,261867982.2,Knicks at 76ers 2018-03-28,Celebrity Alumni Interview,2018032821,1
2019-01-21,6,791974189.2,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-21,6,1562926685,Knicks at Wizards 2019-01-17,Feature,2019011716,1
2019-01-21,6,2062756893,Knicks at Wizards 2019-01-17,Feature,2019011716,1
2019-01-21,7,82054855.15,Knicks at Wizards 2019-01-17,Feature,2019011716,1
2019-01-21,7,470076987.2,Knicks at Wizards 2019-01-17,Coach Interview,2019011718,2
2019-01-21,7,959066376.2,Knicks at Wizards 2019-01-17,Feature,2019011716,1
2019-01-21,7,1238655393,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-21,7,1710240354,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011813,1
2019-01-21,7,1884458923,Knicks at Wizards 2019-01-17,Highlight Clip,2019011716,1
2019-01-21,7,1948315118,Knicks vs Magic 2018-04-03,Highlight Package,2018040322,1
2019-01-21,7,1951813505,Knicks at Wizards 2019-01-17,Feature,2019011715,1
2019-01-21,8,134088045.2,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-21,8,776241473.2,Knicks at Wizards 2019-01-17,Feature,2019011716,1
2019-01-21,8,1768700801,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-21,8,2058260905,Knicks at Wizards 2019-01-17,Feature,2019011716,1
2019-01-21,9,710952468.2,Knicks at Wizards 2019-01-17,Feature,2019011715,1
2019-01-21,9,795083394.2,Knicks at Wizards 2019-01-17,Feature,2019011715,1
2019-01-21,9,1295126840,Knicks at Wizards 2019-01-17,Feature,2019011716,1
2019-01-21,10,201730604.2,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-21,10,815404256.2,Knicks at Wizards 2019-01-17,Feature,2019011715,1
2019-01-21,10,900743754.2,Knicks at Wizards 2019-01-17,Feature,2019011716,1
2019-01-21,10,1274768390,Knicks at Wizards 2019-01-17,Feature,2019011716,1
2019-01-21,10,1421745182,Knicks at Wizards 2018-03-25,Feature,2018032518,1
2019-01-21,10,1586275450,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-21,11,1586741577,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-21,11,2037365582,Knicks at 76ers 2018-03-28,Celebrity Alumni Interview,2018032821,1
2019-01-21,12,330017710.2,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-21,12,641868905.2,Knicks at Wizards 2019-01-17,Coach Interview,2019011715,1
2019-01-21,12,1311931468,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-21,12,1567217580,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-21,12,1608736212,Knicks at Wizards 2019-01-17,Feature,2019011716,1
2019-01-21,12,1765988101,Knicks vs Spurs 2018-01-02,Player Interview,2018010222,1
2019-01-21,12,2009391147,Knicks at Wizards 2019-01-17,Feature,2019011716,1
2019-01-21,12,2030656619,Knicks at Wizards 2019-01-17,Feature,2019011716,1
2019-01-21,13,479600766.2,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-21,13,617055924.2,Knicks at Wizards 2019-01-17,Feature,2019011716,1
2019-01-21,13,724948192.2,Knicks vs Trail Blazers 2017-11-27,Feature,2017112719,2
2019-01-21,13,844692166.2,Knicks at Jazz 2018-12-29,Feature,2018122920,1
2019-01-21,13,1379726540,Knicks at Heat 2018-10-24,Player Interview,2018102420,1
2019-01-21,13,1660801690,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-21,13,1850283409,Knicks at Pelicans 2018-11-16,Full Episode,2018111511,1
2019-01-21,13,1928211856,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-21,14,104130294.2,Knicks vs Thunder 2019-01-21,Segment,2019012112,1
2019-01-21,14,567736234.2,Knicks at Wizards 2019-01-17,Feature,2019011716,1
2019-01-21,14,667821571.2,Knicks vs Thunder 2019-01-21,Highlight Clip,2019012113,1
2019-01-21,14,667821571.2,Knicks vs Thunder 2019-01-21,Segment,2019012112,3
2019-01-21,14,736158084.2,Knicks vs Thunder 2019-01-21,Segment,2019012113,1
2019-01-21,14,1127361726,Knicks vs Thunder 2019-01-21,Highlight Clip,2019012112,1
2019-01-21,14,1127361726,Knicks vs Thunder 2019-01-21,Segment,2019012112,1
2019-01-21,14,1146434103,Knicks at Wizards 2019-01-17,Highlights Analysis,2019011718,1
2019-01-21,14,1582150998,Knicks at Wizards 2019-01-17,Feature,2019011715,1
2019-01-21,14,1584662629,Knicks vs Thunder 2019-01-21,Segment,2019012112,1
2019-01-21,14,1791453586,Knicks vs Thunder 2019-01-21,Segment,2019012112,1
2019-01-21,14,1841257260,Knicks at Wizards 2019-01-17,Feature,2019011715,1
2019-01-21,14,1885054114,Knicks vs Thunder 2019-01-21,Segment,2019012112,1
